melding_id,tijdstip,locatie,apparaat,melding_type,urgentie,tekst
0146e38d-320a-4324-a11f-5ff9c86524da,2025-04-29 15:27:19,Wâlterswâld,rookmelder,rookdetectie,middel,Automatische melding van rookdetectie ontvangen van rookmelder in Wâlterswâld om 2025-04-29 15:27:19.
cf86a2d7-d110-4582-88ce-695f288e5d8f,2025-02-15 16:08:25,Minnertsga,bewegingssensor,bewegingsdetectie,laag,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Minnertsga om 2025-02-15 16:08:25.
7c7ac7c3-fb98-47dd-b8cc-e061517dbb71,2025-01-30 15:53:25,Zwinderen,paniekknop,paniekknop geactiveerd,middel,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Zwinderen om 2025-01-30 15:53:25.
a3d050da-bfd9-4bad-8bc2-335be1a10e19,2025-01-04 11:22:50,Hellouw,thermostaat,temperatuuralarm,middel,Automatische melding van temperatuuralarm ontvangen van thermostaat in Hellouw om 2025-01-04 11:22:50.
05df99cb-cc37-4e5b-9bd8-14692965d2f7,2025-01-12 19:05:29,Oene,rookmelder,rookdetectie,middel,Automatische melding van rookdetectie ontvangen van rookmelder in Oene om 2025-01-12 19:05:29.
56ea23bb-9eab-4c00-a35d-798916b9466b,2025-03-10 12:44:35,Helenaveen,slimme deurbel,deur geforceerd,middel,Automatische melding van deur geforceerd ontvangen van slimme deurbel in Helenaveen om 2025-03-10 12:44:35.
45e35ef3-3e20-4d56-8b1c-ca09798b6c12,2025-05-01 17:32:50,Wormer,auto,ongeval gedetecteerd,laag,Automatische melding van ongeval gedetecteerd ontvangen van auto in Wormer om 2025-05-01 17:32:50.
f0378b64-cc3c-42fa-9e2a-e2197850cc6d,2025-02-06 12:19:35,Erm,slimme deurbel,deur geforceerd,middel,Automatische melding van deur geforceerd ontvangen van slimme deurbel in Erm om 2025-02-06 12:19:35.
9ed6cb5d-1c08-4e77-864d-fbde9365c657,2025-03-04 15:33:23,'t Haantje,rookmelder,rookdetectie,hoog,Automatische melding van rookdetectie ontvangen van rookmelder in 't Haantje om 2025-03-04 15:33:23.
0b49a562-bb5d-4c93-aaf7-0c32c4080709,2025-05-05 05:36:58,Veldhoven,watermelder,waterlekkage,laag,Automatische melding van waterlekkage ontvangen van watermelder in Veldhoven om 2025-05-05 05:36:58.
ce45321a-3c8b-45fd-8b72-303bbb018779,2025-04-06 15:43:14,Waalre,thermostaat,temperatuuralarm,middel,Automatische melding van temperatuuralarm ontvangen van thermostaat in Waalre om 2025-04-06 15:43:14.
1089b19d-e6f8-457e-97b2-ef2520199a60,2025-03-27 15:59:59,Zundert,fietssensor,ongeval gedetecteerd,hoog,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Zundert om 2025-03-27 15:59:59.
86e45c39-621e-4706-bf80-43d47161e189,2025-03-08 17:23:36,Soerendonk,medisch alarm,valdetectie,middel,Automatische melding van valdetectie ontvangen van medisch alarm in Soerendonk om 2025-03-08 17:23:36.
